route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_load_information,wheelchair_accessible,bikes_allowed
11,2021_09_13-SA-MVS-Saturday-12,980192,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SA-MVS-Saturday-12,980232,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SA-MVS-Saturday-12,980193,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SA-MVS-Saturday-12,980233,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SA-MVS-Saturday-12,980194,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SA-MVS-Saturday-12,980234,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SA-MVS-Saturday-12,980195,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SA-MVS-Saturday-12,980235,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SA-MVS-Saturday-12,980196,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SA-MVS-Saturday-12,980236,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SA-MVS-Saturday-12,980197,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SA-MVS-Saturday-12,980237,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SA-MVS-Saturday-12,980198,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SA-MVS-Saturday-12,980238,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SA-MVS-Saturday-12,980199,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SA-MVS-Saturday-12,980239,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SA-MVS-Saturday-12,980200,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SA-MVS-Saturday-12,980240,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SA-MVS-Saturday-12,980201,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SA-MVS-Saturday-12,980241,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SA-MVS-Saturday-12,980202,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SA-MVS-Saturday-12,980242,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SA-MVS-Saturday-12,980203,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SA-MVS-Saturday-12,980243,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SA-MVS-Saturday-12,980204,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SA-MVS-Saturday-12,980244,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SA-MVS-Saturday-12,980205,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SA-MVS-Saturday-12,980245,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SA-MVS-Saturday-12,980206,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SA-MVS-Saturday-12,980246,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SA-MVS-Saturday-12,980207,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SA-MVS-Saturday-12,980247,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SA-MVS-Saturday-12,980208,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SA-MVS-Saturday-12,980248,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SA-MVS-Saturday-12,980209,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SA-MVS-Saturday-12,980249,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SA-MVS-Saturday-12,980210,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SA-MVS-Saturday-12,980250,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SA-MVS-Saturday-12,980211,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SA-MVS-Saturday-12,980251,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SA-MVS-Saturday-12,980212,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SA-MVS-Saturday-12,980252,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SA-MVS-Saturday-12,980213,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SA-MVS-Saturday-12,980253,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SA-MVS-Saturday-12,980216,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SA-MVS-Saturday-12,980254,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SA-MVS-Saturday-12,980217,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SA-MVS-Saturday-12,980256,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SA-MVS-Saturday-12,980225,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SA-MVS-Saturday-12,980260,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SA-MVS-Saturday-12,980222,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SA-MVS-Saturday-12,980261,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SA-MVS-Saturday-12,980223,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SA-MVS-Saturday-12,980263,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SA-MVS-Saturday-12,980224,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SA-MVS-Saturday-12,980262,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SA-MVS-Saturday-12,980221,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SA-MVS-Saturday-12,980264,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SA-MVS-Saturday-12,980226,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SA-MVS-Saturday-12,980265,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SA-MVS-Saturday-12,980214,Bay Fair,1,,964327_shp,,1,1
12,2021_09_13-SA-MVS-Saturday-12,980255,Dublin/Pleasanton,0,,964254_shp,,1,1
19,2021_09_13-SA19-Saturday-01,988285,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988286,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988287,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988288,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988289,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988290,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988291,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988292,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988293,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988294,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988295,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988296,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988297,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988298,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988299,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988300,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988301,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988302,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988303,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988304,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988305,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988306,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988307,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988308,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988309,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988310,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988311,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988312,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988313,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988314,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988315,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988316,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988317,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988318,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988319,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988320,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988321,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988322,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988323,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988324,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988325,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988326,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988327,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988328,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988329,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988330,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988331,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988332,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988333,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988334,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988335,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988336,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988337,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988338,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988339,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988340,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988341,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988342,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988343,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988344,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988345,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988346,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988347,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988348,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988349,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988350,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988351,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988352,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988353,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988354,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988355,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988356,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988357,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988358,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988359,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988360,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988361,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988362,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988363,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988364,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988365,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988366,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988367,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988368,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988369,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988370,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988371,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988372,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988373,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988374,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988375,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988376,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988377,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988378,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988379,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988380,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988381,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988382,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988383,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988384,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988385,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988386,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988387,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988388,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988389,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988390,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988391,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988392,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988393,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988394,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988395,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988396,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988397,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988398,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988399,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988400,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988401,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988402,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988403,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988404,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988405,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988406,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988407,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988408,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988409,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988410,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988411,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988412,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988413,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988414,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988415,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988416,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988417,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988418,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988419,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988420,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988421,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988422,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988423,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988424,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988425,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988426,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988427,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988428,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988429,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988430,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988431,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988432,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988433,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988434,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988435,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988436,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988437,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988438,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988439,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988440,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988441,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988442,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988443,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988444,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988445,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988446,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988447,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988448,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988449,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988450,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988451,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988452,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988453,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988454,Coliseum,0,,987925_shp,,0,0
19,2021_09_13-SA19-Saturday-01,988455,Coliseum,0,,987925_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988456,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988457,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988458,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988459,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988460,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988461,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988462,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988463,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988464,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988465,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988466,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988467,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988468,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988469,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988470,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988471,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988472,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988473,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988474,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988475,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988476,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988477,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988478,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988479,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988480,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988481,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988482,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988483,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988484,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988485,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988486,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988487,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988488,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988489,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988490,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988491,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988492,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988493,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988494,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988495,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988496,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988497,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988498,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988499,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988500,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988501,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988502,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988503,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988504,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988505,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988506,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988507,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988508,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988509,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988510,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988511,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988512,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988513,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988514,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988515,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988516,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988517,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988518,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988519,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988520,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988521,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988522,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988523,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988524,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988525,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988526,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988527,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988528,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988529,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988530,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988531,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988532,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988533,Oakland Airport,1,,988106_shp,,0,0
20,2021_09_13-SA20-Saturday-01,988534,Oakland Airport,1,,988106_shp,,0,0
